id;pos_x;pos_y;pos_z;degree;isAtSampleBorder;regions
94228;1488.0;2468.0;703.0;1;0;['CA1sp']
94231;1763.0;2486.0;703.0;1;0;['HPF']
94232;1325.0;2512.0;703.0;1;0;['HPF']
94234;1309.0;2552.0;703.0;1;0;['HPF']
94236;2012.0;2575.0;703.0;1;0;['HPF']
94238;1911.0;2613.0;703.0;1;0;['HPF']
94239;1086.0;2624.0;703.0;1;0;['HPF']
94241;1405.0;2660.0;703.0;1;0;['CA1sp']
94243;2193.0;2694.0;703.0;1;0;['HPF']
94244;1318.0;2708.0;703.0;1;0;['CA1sp']
94248;2408.0;2752.0;703.0;1;0;['HPF']
94255;2222.0;2882.0;703.0;1;0;['HPF']
94260;872.0;2919.0;703.0;1;0;['HPF']
94261;697.0;2924.0;703.0;1;0;['HPF']
94262;2345.0;2948.0;703.0;1;0;['CA1sp']
94264;652.0;2974.0;703.0;1;0;['HPF']
94266;645.0;2998.0;703.0;1;0;['HPF']
94393;1867.0;2442.0;704.0;1;0;['HPF']
94395;1242.0;2490.0;704.0;1;0;['HPF']
94403;2053.0;2572.0;704.0;1;0;['HPF']
94404;1638.0;2594.0;704.0;1;0;['CA1sp']
94407;2196.0;2644.0;704.0;1;0;['HPF']
94408;2160.0;2647.0;704.0;1;0;['HPF']
94409;1685.0;2664.0;704.0;1;0;['CA1sp']
94410;2025.0;2664.0;704.0;1;0;['HPF']
94411;2206.0;2672.0;704.0;1;0;['HPF']
94425;2356.0;2919.0;704.0;1;0;['CA1sp']
94429;2449.0;3018.0;704.0;1;0;['HPF']
94430;861.0;3038.0;704.0;1;0;['HPF']
94437;2297.0;3143.0;704.0;1;0;['CA1sp']
94578;1354.0;2452.0;705.0;1;0;['HPF']
94581;1301.0;2490.0;705.0;1;0;['HPF']
94585;1689.0;2598.0;705.0;1;0;['CA1sp']
94587;2069.0;2629.0;705.0;1;0;['HPF']
94588;2281.0;2647.0;705.0;1;0;['HPF']
94594;2258.0;2800.0;705.0;1;0;['HPF']
94595;2540.0;2813.0;705.0;1;0;['HPF']
94600;2299.0;2844.0;705.0;1;0;['HPF']
94602;2340.0;2859.0;705.0;1;0;['HPF']
94751;1190.0;2524.0;706.0;1;0;['HPF']
94753;1730.0;2531.0;706.0;1;0;['CA1sp']
94754;1657.0;2544.0;706.0;1;0;['CA1sp']
94755;1965.0;2558.0;706.0;1;0;['HPF']
94756;1103.0;2574.0;706.0;1;0;['HPF']
94760;1419.0;2656.0;706.0;1;0;['CA1sp']
94762;2013.0;2675.0;706.0;1;0;['HPF']
94763;2017.0;2682.0;706.0;1;0;['HPF']
94764;1360.0;2696.0;706.0;1;0;['CA1sp']
94765;1382.0;2719.0;706.0;1;0;['CA1sp']
94768;1819.0;2728.0;706.0;1;0;['CA1sp']
94773;2226.0;2892.0;706.0;1;0;['HPF']
94780;637.0;3085.0;706.0;1;0;['HPF']
94912;1810.0;2411.0;707.0;1;0;['HPF']
94913;1319.0;2440.0;707.0;1;0;['HPF']
94916;1810.0;2477.0;707.0;1;0;['HPF']
94926;1856.0;2583.0;707.0;1;0;['HPF']
94929;1414.0;2608.0;707.0;1;0;['CA1sp']
94930;2045.0;2623.0;707.0;1;0;['HPF']
94933;1915.0;2649.0;707.0;1;0;['CA1sp']
94934;2226.0;2685.0;707.0;1;0;['HPF']
94935;2066.0;2697.0;707.0;1;0;['HPF']
94946;2226.0;2862.0;707.0;1;0;['HPF']
94955;2478.0;3012.0;707.0;1;0;['HPF']
94961;2502.0;3060.0;707.0;1;0;['HPF']
94964;514.0;3145.0;707.0;1;0;['HPF']
95118;1858.0;2442.0;708.0;1;0;['HPF']
95123;1151.0;2542.0;708.0;1;0;['HPF']
95124;1288.0;2562.0;708.0;1;0;['HPF']
95129;1992.0;2639.0;708.0;1;0;['HPF']
95130;2282.0;2639.0;708.0;1;0;['HPF']
95134;1069.0;2651.0;708.0;1;0;['HPF']
95149;2264.0;2871.0;708.0;1;0;['HPF']
95159;2465.0;3018.0;708.0;1;0;['HPF']
95163;612.0;3046.0;708.0;1;0;['HPF']
95165;600.0;3055.0;708.0;1;0;['HPF']
95338;1327.0;2432.0;709.0;1;0;['HPF']
95342;1228.0;2516.0;709.0;1;0;['HPF']
95343;1796.0;2527.0;709.0;1;0;['HPF']
95345;1810.0;2545.0;709.0;1;0;['CA1sp']
95346;1795.0;2553.0;709.0;1;0;['CA1sp']
95347;1230.0;2554.0;709.0;1;0;['HPF']
95350;1747.0;2560.0;709.0;1;0;['CA1sp']
95352;1385.0;2581.0;709.0;1;0;['CA1sp']
95354;1752.0;2622.0;709.0;1;0;['CA1sp']
95355;1164.0;2626.0;709.0;1;0;['HPF']
95356;2041.0;2634.0;709.0;1;0;['HPF']
95357;2285.0;2674.0;709.0;1;0;['HPF']
95358;2311.0;2675.0;709.0;1;0;['HPF']
95362;2254.0;2726.0;709.0;1;0;['HPF']
95366;2297.0;2829.0;709.0;1;0;['HPF']
95367;2272.0;2838.0;709.0;1;0;['HPF']
95375;2563.0;2999.0;709.0;1;0;['HPF']
95385;2284.0;3156.0;709.0;1;0;['CA1sp']
95389;531.0;3201.0;709.0;1;0;['HPF']
95531;1213.0;2516.0;710.0;1;0;['HPF']
95534;1860.0;2521.0;710.0;1;0;['HPF']
95535;1453.0;2541.0;710.0;1;0;['CA1sp']
95536;1445.0;2585.0;710.0;1;0;['CA1sp']
95540;1885.0;2609.0;710.0;1;0;['HPF']
95541;1244.0;2619.0;710.0;1;0;['HPF']
95545;1860.0;2639.0;710.0;1;0;['CA1sp']
95547;1078.0;2644.0;710.0;1;0;['HPF']
95548;2176.0;2652.0;710.0;1;0;['HPF']
95549;1703.0;2668.0;710.0;1;0;['CA1sp']
95550;2092.0;2691.0;710.0;1;0;['HPF']
95554;758.0;2776.0;710.0;1;0;['HPF']
95560;566.0;2942.0;710.0;1;0;['HPF']
95563;2343.0;2964.0;710.0;1;0;['CA1sp']
95565;837.0;2974.0;710.0;1;0;['HPF']
95566;2362.0;2975.0;710.0;1;0;['CA1sp']
95567;851.0;2999.0;710.0;1;0;['HPF']
95728;2317.0;2662.0;711.0;1;0;['HPF']
95732;1866.0;2684.0;711.0;1;0;['CA1sp']
95733;2065.0;2689.0;711.0;1;0;['HPF']
95735;1363.0;2710.0;711.0;1;0;['CA1sp']
95747;2336.0;2886.0;711.0;1;0;['HPF']
95749;2517.0;2900.0;711.0;1;0;['HPF']
95750;648.0;2950.0;711.0;1;0;['HPF']
95758;2289.0;3146.0;711.0;1;0;['CA1sp']
95916;1330.0;2457.0;712.0;1;0;['HPF']
95918;1330.0;2465.0;712.0;1;0;['HPF']
95920;1227.0;2506.0;712.0;1;0;['HPF']
95921;1285.0;2507.0;712.0;1;0;['HPF']
95926;1995.0;2560.0;712.0;1;0;['HPF']
95927;1990.0;2605.0;712.0;1;0;['HPF']
95930;2130.0;2643.0;712.0;1;0;['HPF']
95941;818.0;2847.0;712.0;1;0;['HPF']
95947;615.0;3060.0;712.0;1;0;['HPF']
96116;1887.0;2460.0;713.0;1;0;['HPF']
96123;1456.0;2526.0;713.0;1;0;['CA1sp']
96125;1249.0;2558.0;713.0;1;0;['HPF']
96129;2165.0;2605.0;713.0;1;0;['HPF']
96130;1212.0;2611.0;713.0;1;0;['HPF']
96131;1929.0;2611.0;713.0;1;0;['HPF']
96133;1994.0;2631.0;713.0;1;0;['HPF']
96137;1666.0;2647.0;713.0;1;0;['CA1sp']
96138;2347.0;2659.0;713.0;1;0;['HPF']
96141;2187.0;2708.0;713.0;1;0;['HPF']
96150;2448.0;2808.0;713.0;1;0;['HPF']
96151;666.0;2832.0;713.0;1;0;['HPF']
96152;2344.0;2841.0;713.0;1;0;['HPF']
96155;2474.0;2864.0;713.0;1;0;['HPF']
96156;2341.0;2866.0;713.0;1;0;['HPF']
96158;663.0;2934.0;713.0;1;0;['HPF']
96161;2351.0;2978.0;713.0;1;0;['CA1sp']
96163;2486.0;3013.0;713.0;1;0;['HPF']
96167;538.0;3111.0;713.0;1;0;['HPF']
96326;1742.0;2408.0;714.0;1;0;['HPF']
96329;1832.0;2437.0;714.0;1;0;['HPF']
96330;1374.0;2451.0;714.0;1;0;['HPF']
96334;1487.0;2467.0;714.0;1;0;['CA1sp']
96337;1252.0;2490.0;714.0;1;0;['HPF']
96345;2005.0;2608.0;714.0;1;0;['HPF']
96349;1427.0;2643.0;714.0;1;0;['CA1sp']
96355;2408.0;2692.0;714.0;1;0;['HPF']
96356;1789.0;2700.0;714.0;1;0;['CA1sp']
96361;2333.0;2814.0;714.0;1;0;['HPF']
96362;821.0;2835.0;714.0;1;0;['HPF']
96363;672.0;2899.0;714.0;1;0;['HPF']
96370;2588.0;2984.0;714.0;1;0;['HPF']
96372;848.0;2990.0;714.0;1;0;['HPF']
96373;2547.0;3014.0;714.0;1;0;['HPF']
96377;875.0;3063.0;714.0;1;0;['CA1sp']
96537;1652.0;2511.0;715.0;1;0;['CA1sp']
96539;1765.0;2554.0;715.0;1;0;['CA1sp']
96542;1939.0;2580.0;715.0;1;0;['HPF']
96544;1942.0;2640.0;715.0;1;0;['HPF']
96549;1373.0;2671.0;715.0;1;0;['CA1sp']
96554;2451.0;2746.0;715.0;1;0;['HPF']
96557;2329.0;2818.0;715.0;1;0;['HPF']
96571;2300.0;3150.0;715.0;1;0;['CA1sp']
96719;1312.0;2453.0;716.0;1;0;['HPF']
96723;1794.0;2511.0;716.0;1;0;['HPF']
96725;1865.0;2514.0;716.0;1;0;['HPF']
96729;2009.0;2569.0;716.0;1;0;['HPF']
96731;1236.0;2607.0;716.0;1;0;['HPF']
96737;1974.0;2637.0;716.0;1;0;['HPF']
96738;1974.0;2650.0;716.0;1;0;['HPF']
96741;2245.0;2677.0;716.0;1;0;['HPF']
96742;1811.0;2690.0;716.0;1;0;['CA1sp']
96743;1825.0;2695.0;716.0;1;0;['CA1sp']
96744;2237.0;2705.0;716.0;1;0;['HPF']
96746;2072.0;2713.0;716.0;1;0;['HPF']
96755;2348.0;2815.0;716.0;1;0;['HPF']
96761;2232.0;2860.0;716.0;1;0;['HPF']
96765;2522.0;2904.0;716.0;1;0;['HPF']
96766;678.0;2906.0;716.0;1;0;['HPF']
96768;658.0;2952.0;716.0;1;0;['HPF']
96775;878.0;3054.0;716.0;1;0;['CA1sp']
96783;2502.0;3173.0;716.0;1;0;['HPF']
96786;531.0;3209.0;716.0;1;0;['HPF']
96973;1339.0;2579.0;717.0;1;0;['HPF']
96976;1997.0;2582.0;717.0;1;0;['HPF']
96978;1988.0;2589.0;717.0;1;0;['HPF']
96980;1273.0;2640.0;717.0;1;0;['CA1sp']
96981;1383.0;2670.0;717.0;1;0;['CA1sp']
96982;1799.0;2671.0;717.0;1;0;['CA1sp']
96984;1776.0;2681.0;717.0;1;0;['CA1sp']
96985;2189.0;2694.0;717.0;1;0;['HPF']
96993;645.0;2821.0;717.0;1;0;['HPF']
96994;808.0;2824.0;717.0;1;0;['HPF']
97004;587.0;3008.0;717.0;1;0;['HPF']
97005;2470.0;3014.0;717.0;1;0;['HPF']
97006;639.0;3018.0;717.0;1;0;['HPF']
97012;2335.0;3143.0;717.0;1;0;['CA1sp']
97154;1322.0;2442.0;718.0;1;0;['HPF']
97155;1636.0;2447.0;718.0;1;0;['CA1sp']
97161;1714.0;2528.0;718.0;1;0;['HPF']
97164;1240.0;2586.0;718.0;1;0;['HPF']
97165;2202.0;2611.0;718.0;1;0;['HPF']
97167;1690.0;2650.0;718.0;1;0;['CA1sp']
97170;2275.0;2710.0;718.0;1;0;['HPF']
97179;2339.0;2897.0;718.0;1;0;['HPF']
97185;2235.0;2979.0;718.0;1;0;['CA1sp']
97323;1504.0;2248.0;719.0;1;0;['HPF']
97342;1776.0;2476.0;719.0;1;0;['HPF']
97346;1278.0;2543.0;719.0;1;0;['HPF']
97348;1680.0;2570.0;719.0;1;0;['CA1sp']
97350;1955.0;2587.0;719.0;1;0;['HPF']
97353;1894.0;2645.0;719.0;1;0;['CA1sp']
97355;2287.0;2681.0;719.0;1;0;['HPF']
97358;2287.0;2689.0;719.0;1;0;['HPF']
97364;806.0;2756.0;719.0;1;0;['HPF']
97370;814.0;2825.0;719.0;1;0;['HPF']
97373;583.0;2861.0;719.0;1;0;['HPF']
97377;775.0;3007.0;719.0;1;0;['HPF']
97382;2528.0;3080.0;719.0;1;0;['HPF']
97383;2273.0;3081.0;719.0;1;0;['CA1sp']
97384;2480.0;3090.0;719.0;1;0;['HPF']
97546;1694.0;2460.0;720.0;1;0;['HPF']
97553;1305.0;2526.0;720.0;1;0;['HPF']
97555;1261.0;2540.0;720.0;1;0;['HPF']
97556;2025.0;2563.0;720.0;1;0;['HPF']
97559;1927.0;2617.0;720.0;1;0;['HPF']
97560;2149.0;2639.0;720.0;1;0;['HPF']
97561;1834.0;2652.0;720.0;1;0;['CA1sp']
97564;2145.0;2700.0;720.0;1;0;['HPF']
97567;2184.0;2740.0;720.0;1;0;['HPF']
97571;2248.0;2777.0;720.0;1;0;['HPF']
97587;860.0;3110.0;720.0;1;0;['CA1sp']
97746;1360.0;2452.0;721.0;1;0;['HPF']
97750;1854.0;2495.0;721.0;1;0;['HPF']
97752;1405.0;2518.0;721.0;1;0;['HPF']
97753;1744.0;2536.0;721.0;1;0;['HPF']
97760;1689.0;2580.0;721.0;1;0;['CA1sp']
97767;2381.0;2681.0;721.0;1;0;['HPF']
97776;2277.0;2792.0;721.0;1;0;['HPF']
97785;822.0;2863.0;721.0;1;0;['HPF']
97786;854.0;2879.0;721.0;1;0;['HPF']
97788;801.0;2905.0;721.0;1;0;['HPF']
97795;571.0;3012.0;721.0;1;0;['HPF']
97796;566.0;3022.0;721.0;1;0;['HPF']
97801;2352.0;3144.0;721.0;1;0;['CA1sp']
97928;1570.0;2263.0;722.0;1;0;['HPF']
97948;1271.0;2470.0;722.0;1;0;['HPF']
97950;1285.0;2484.0;722.0;1;0;['HPF']
97951;1880.0;2487.0;722.0;1;0;['HPF']
97952;1330.0;2490.0;722.0;1;0;['HPF']
97955;1693.0;2500.0;722.0;1;0;['HPF']
97958;1853.0;2578.0;722.0;1;0;['HPF']
97961;1897.0;2614.0;722.0;1;0;['HPF']
97964;1340.0;2648.0;722.0;1;0;['CA1sp']
97968;2247.0;2689.0;722.0;1;0;['HPF']
97975;2262.0;2785.0;722.0;1;0;['HPF']
97983;2345.0;2860.0;722.0;1;0;['HPF']
97985;2539.0;2977.0;722.0;1;0;['HPF']
97994;2526.0;3080.0;722.0;1;0;['HPF']
97999;853.0;3105.0;722.0;1;0;['CA1sp']
98168;1724.0;2424.0;723.0;1;0;['HPF']
98182;2182.0;2680.0;723.0;1;0;['HPF']
98184;2446.0;2726.0;723.0;1;0;['HPF']
98186;2325.0;2759.0;723.0;1;0;['HPF']
98190;823.0;2858.0;723.0;1;0;['HPF']
98195;2516.0;2925.0;723.0;1;0;['HPF']
98197;658.0;2934.0;723.0;1;0;['HPF']
98199;796.0;2957.0;723.0;1;0;['HPF']
98340;1812.0;2443.0;724.0;1;0;['HPF']
98341;1268.0;2494.0;724.0;1;0;['HPF']
98343;1904.0;2506.0;724.0;1;0;['HPF']
98344;1806.0;2513.0;724.0;1;0;['HPF']
98345;1748.0;2524.0;724.0;1;0;['HPF']
98353;2062.0;2647.0;724.0;1;0;['HPF']
98357;2424.0;2720.0;724.0;1;0;['HPF']
98358;2255.0;2727.0;724.0;1;0;['HPF']
98362;2473.0;2771.0;724.0;1;0;['HPF']
98369;798.0;2896.0;724.0;1;0;['HPF']
98378;2474.0;3028.0;724.0;1;0;['HPF']
98380;722.0;3054.0;724.0;1;0;['CA1sp']
98386;2270.0;3141.0;724.0;1;0;['CA1sp']
98543;1692.0;2451.0;725.0;1;0;['HPF']
98550;1421.0;2565.0;725.0;1;0;['CA1sp']
98554;1285.0;2579.0;725.0;1;0;['HPF']
98556;2169.0;2617.0;725.0;1;0;['HPF']
98557;1849.0;2640.0;725.0;1;0;['CA1sp']
98562;2407.0;2703.0;725.0;1;0;['HPF']
98563;2311.0;2713.0;725.0;1;0;['HPF']
98576;817.0;2806.0;725.0;1;0;['HPF']
98578;2345.0;2847.0;725.0;1;0;['HPF']
98579;850.0;2862.0;725.0;1;0;['HPF']
98588;2471.0;2976.0;725.0;1;0;['HPF']
98599;2468.0;3074.0;725.0;1;0;['HPF']
98607;848.0;3192.0;725.0;1;0;['CA1sp']
98747;1784.0;2456.0;726.0;1;0;['HPF']
98754;1243.0;2539.0;726.0;1;0;['HPF']
98759;1791.0;2683.0;726.0;1;0;['CA1sp']
98768;2280.0;2780.0;726.0;1;0;['HPF']
98770;2276.0;2796.0;726.0;1;0;['HPF']
98771;2432.0;2802.0;726.0;1;0;['HPF']
98777;557.0;2904.0;726.0;1;0;['HPF']
98779;2278.0;2936.0;726.0;1;0;['HPF']
98782;869.0;2992.0;726.0;1;0;['HPF']
98783;2382.0;3007.0;726.0;1;0;['CA1sp']
98916;1534.0;2250.0;727.0;1;0;['HPF']
98937;1776.0;2516.0;727.0;1;0;['HPF']
98939;1985.0;2541.0;727.0;1;0;['HPF']
98943;1402.0;2596.0;727.0;1;0;['CA1sp']
98946;1275.0;2618.0;727.0;1;0;['CA1sp']
98947;1859.0;2620.0;727.0;1;0;['CA1sp']
98954;1408.0;2669.0;727.0;1;0;['CA1sp']
98970;705.0;2895.0;727.0;1;0;['HPF']
98981;2543.0;3046.0;727.0;1;0;['HPF']
99141;1477.0;2459.0;728.0;1;0;['CA1sp']
99145;1271.0;2557.0;728.0;1;0;['HPF']
99149;1335.0;2586.0;728.0;1;0;['HPF']
99150;1424.0;2587.0;728.0;1;0;['CA1sp']
99154;2347.0;2676.0;728.0;1;0;['HPF']
99155;2342.0;2681.0;728.0;1;0;['HPF']
99157;2226.0;2721.0;728.0;1;0;['HPF']
99167;2504.0;2936.0;728.0;1;0;['HPF']
99168;551.0;2967.0;728.0;1;0;['HPF']
99179;2668.0;3132.0;728.0;1;0;['HPF']
99349;1642.0;2437.0;729.0;1;0;['CA1sp']
99357;1428.0;2540.0;729.0;1;0;['CA1sp']
99359;1243.0;2559.0;729.0;1;0;['HPF']
99360;1669.0;2591.0;729.0;1;0;['CA1sp']
99365;2185.0;2629.0;729.0;1;0;['HPF']
99367;2054.0;2656.0;729.0;1;0;['HPF']
99375;788.0;2798.0;729.0;1;0;['HPF']
99376;2258.0;2831.0;729.0;1;0;['HPF']
99379;562.0;2993.0;729.0;1;0;['HPF']
99380;859.0;2999.0;729.0;1;0;['HPF']
99391;623.0;3220.0;729.0;1;0;['HPF']
99548;1646.0;2501.0;730.0;1;0;['CA1sp']
99550;1390.0;2508.0;730.0;1;0;['HPF']
99554;1277.0;2592.0;730.0;1;0;['HPF']
99562;2193.0;2693.0;730.0;1;0;['HPF']
99563;2294.0;2710.0;730.0;1;0;['HPF']
99569;2469.0;2787.0;730.0;1;0;['HPF']
99572;2417.0;2806.0;730.0;1;0;['HPF']
99573;2257.0;2817.0;730.0;1;0;['HPF']
99576;2340.0;2842.0;730.0;1;0;['HPF']
99577;2387.0;2873.0;730.0;1;0;['HPF']
99581;2599.0;2906.0;730.0;1;0;['HPF']
99585;2251.0;3046.0;730.0;1;0;['CA1sp']
99589;861.0;3116.0;730.0;1;0;['CA1sp']
99590;2348.0;3147.0;730.0;1;0;['CA1sp']
99724;1672.0;2436.0;731.0;1;0;['HPF']
99730;1285.0;2483.0;731.0;1;0;['HPF']
99737;1271.0;2609.0;731.0;1;0;['CA1sp']
99740;2321.0;2662.0;731.0;1;0;['HPF']
99748;2522.0;2789.0;731.0;1;0;['HPF']
99749;2487.0;2792.0;731.0;1;0;['HPF']
99750;2415.0;2799.0;731.0;1;0;['HPF']
99755;2360.0;2943.0;731.0;1;0;['HPF']
99756;2461.0;2969.0;731.0;1;0;['HPF']
99759;2497.0;3016.0;731.0;1;0;['HPF']
99900;1741.0;2427.0;732.0;1;0;['HPF']
99907;1824.0;2500.0;732.0;1;0;['HPF']
99917;1836.0;2577.0;732.0;1;0;['HPF']
99928;2269.0;2753.0;732.0;1;0;['HPF']
99938;2247.0;2893.0;732.0;1;0;['HPF']
99941;791.0;2922.0;732.0;1;0;['HPF']
99943;2353.0;2945.0;732.0;1;0;['HPF']
99945;2591.0;2953.0;732.0;1;0;['HPF']
99957;2282.0;3136.0;732.0;1;0;['CA1sp']
99963;806.0;3221.0;732.0;1;0;['CA1sp']
100092;1742.0;2443.0;733.0;1;0;['HPF']
100095;1883.0;2489.0;733.0;1;0;['HPF']
100096;1305.0;2500.0;733.0;1;0;['HPF']
100098;1873.0;2519.0;733.0;1;0;['HPF']
100100;1769.0;2535.0;733.0;1;0;['HPF']
100104;1873.0;2611.0;733.0;1;0;['CA1sp']
100106;1870.0;2623.0;733.0;1;0;['CA1sp']
100117;2292.0;2723.0;733.0;1;0;['HPF']
100128;651.0;2813.0;733.0;1;0;['HPF']
100129;2262.0;2813.0;733.0;1;0;['HPF']
100134;2483.0;2860.0;733.0;1;0;['HPF']
100137;2254.0;2896.0;733.0;1;0;['HPF']
100138;645.0;2907.0;733.0;1;0;['HPF']
100139;686.0;2915.0;733.0;1;0;['HPF']
100144;2483.0;3067.0;733.0;1;0;['HPF']
100147;2668.0;3127.0;733.0;1;0;['HPF']
100277;1516.0;2218.0;734.0;1;0;['HPF']
100301;1824.0;2515.0;734.0;1;0;['HPF']
100305;1766.0;2570.0;734.0;1;0;['HPF']
100306;1902.0;2574.0;734.0;1;0;['HPF']
100322;800.0;2789.0;734.0;1;0;['HPF']
100343;560.0;3215.0;734.0;1;0;['HPF']
100493;1761.0;2447.0;735.0;1;0;['HPF']
100501;1877.0;2580.0;735.0;1;0;['HPF']
100509;1748.0;2662.0;735.0;1;0;['CA1sp']
100514;2203.0;2682.0;735.0;1;0;['HPF']
100523;715.0;2821.0;735.0;1;0;['HPF']
100528;2417.0;2883.0;735.0;1;0;['HPF']
100690;1439.0;2467.0;736.0;1;0;['CA1sp']
100691;1343.0;2472.0;736.0;1;0;['HPF']
100692;1388.0;2483.0;736.0;1;0;['HPF']
100693;1403.0;2488.0;736.0;1;0;['HPF']
100695;1842.0;2550.0;736.0;1;0;['HPF']
100700;1934.0;2610.0;736.0;1;0;['HPF']
100717;2457.0;2837.0;736.0;1;0;['HPF']
100724;628.0;2998.0;736.0;1;0;['HPF']
100725;2253.0;3039.0;736.0;1;0;['CA1sp']
100729;840.0;3075.0;736.0;1;0;['CA1sp']
100895;1444.0;2456.0;737.0;1;0;['CA1sp']
100900;1886.0;2548.0;737.0;1;0;['HPF']
100901;1246.0;2558.0;737.0;1;0;['HPF']
100902;1942.0;2565.0;737.0;1;0;['HPF']
100903;1998.0;2566.0;737.0;1;0;['HPF']
100904;1247.0;2575.0;737.0;1;0;['HPF']
100916;2342.0;2793.0;737.0;1;0;['HPF']
100920;2257.0;2827.0;737.0;1;0;['HPF']
100922;717.0;2835.0;737.0;1;0;['HPF']
101104;1705.0;2495.0;738.0;1;0;['HPF']
101105;1464.0;2505.0;738.0;1;0;['CA1sp']
101131;799.0;2782.0;738.0;1;0;['HPF']
101133;2299.0;2807.0;738.0;1;0;['HPF']
101139;2277.0;2927.0;738.0;1;0;['HPF']
101140;2467.0;2960.0;738.0;1;0;['HPF']
101146;839.0;3067.0;738.0;1;0;['HPF']
101309;1314.0;2488.0;739.0;1;0;['HPF']
101311;1780.0;2519.0;739.0;1;0;['HPF']
101315;1721.0;2603.0;739.0;1;0;['CA1sp']
101316;1212.0;2607.0;739.0;1;0;['HPF']
101330;2279.0;2748.0;739.0;1;0;['HPF']
101340;2469.0;2954.0;739.0;1;0;['HPF']
101342;634.0;3002.0;739.0;1;0;['HPF']
101343;646.0;3010.0;739.0;1;0;['HPF']
101354;872.0;3265.0;739.0;1;0;['HPF']
101497;1782.0;2531.0;740.0;1;0;['HPF']
101500;1777.0;2553.0;740.0;1;0;['HPF']
101513;2280.0;2798.0;740.0;1;0;['HPF']
101516;2329.0;2860.0;740.0;1;0;['HPF']
101519;673.0;2918.0;740.0;1;0;['HPF']
101523;2492.0;2997.0;740.0;1;0;['HPF']
101524;2495.0;3018.0;740.0;1;0;['HPF']
101662;1458.0;2449.0;741.0;1;0;['CA1sp']
101671;1869.0;2569.0;741.0;1;0;['HPF']
101679;2296.0;2708.0;741.0;1;0;['HPF']
101860;1368.0;2526.0;742.0;1;0;['HPF']
101864;1770.0;2558.0;742.0;1;0;['HPF']
101879;2300.0;2800.0;742.0;1;0;['HPF']
101880;810.0;2807.0;742.0;1;0;['HPF']
101884;2356.0;2869.0;742.0;1;0;['HPF']
101890;2521.0;2975.0;742.0;1;0;['HPF']
101891;2487.0;2976.0;742.0;1;0;['HPF']
101894;2522.0;3060.0;742.0;1;0;['HPF']
101899;2278.0;3108.0;742.0;1;0;['CA1sp']
101913;577.0;3201.0;742.0;1;0;['HPF']
102033;1521.0;2209.0;743.0;1;0;['HPF']
102034;1574.0;2223.0;743.0;1;0;['HPF']
102051;1459.0;2461.0;743.0;1;0;['CA1sp']
102056;1725.0;2517.0;743.0;1;0;['HPF']
102063;1887.0;2586.0;743.0;1;0;['HPF']
102073;2275.0;2723.0;743.0;1;0;['HPF']
102076;781.0;2795.0;743.0;1;0;['HPF']
102077;802.0;2807.0;743.0;1;0;['HPF']
102078;673.0;2816.0;743.0;1;0;['HPF']
102079;2295.0;2828.0;743.0;1;0;['HPF']
102080;2279.0;2838.0;743.0;1;0;['HPF']
102085;2491.0;2969.0;743.0;1;0;['HPF']
102091;2627.0;3075.0;743.0;1;0;['HPF']
102096;2358.0;3134.0;743.0;1;0;['CA1sp']
102254;1778.0;2453.0;744.0;1;0;['HPF']
102257;1649.0;2487.0;744.0;1;0;['CA1sp']
102283;764.0;2814.0;744.0;1;0;['HPF']
102285;2282.0;2831.0;744.0;1;0;['HPF']
102298;491.0;3082.0;744.0;1;0;['HPF']
102472;1369.0;2634.0;745.0;1;0;['CA1sp']
102484;813.0;2823.0;745.0;1;0;['HPF']
102486;2292.0;2847.0;745.0;1;0;['HPF']
102487;2307.0;2856.0;745.0;1;0;['HPF']
102490;2388.0;2885.0;745.0;1;0;['HPF']
102523;2629.0;3301.0;745.0;1;0;['HPF']
102664;1366.0;2534.0;746.0;1;0;['HPF']
102667;1696.0;2569.0;746.0;1;0;['CA1sp']
102672;1850.0;2593.0;746.0;1;0;['CA1sp']
102674;1798.0;2617.0;746.0;1;0;['CA1sp']
102684;2385.0;2728.0;746.0;1;0;['HPF']
102692;2276.0;2823.0;746.0;1;0;['HPF']
102694;2498.0;2839.0;746.0;1;0;['HPF']
102698;2492.0;2864.0;746.0;1;0;['HPF']
102706;774.0;3004.0;746.0;1;0;['HPF']
102707;2408.0;3010.0;746.0;1;0;['CA1sp']
102709;779.0;3016.0;746.0;1;0;['HPF']
102873;1449.0;2491.0;747.0;1;0;['CA1sp']
102879;1801.0;2558.0;747.0;1;0;['HPF']
102899;2521.0;2790.0;747.0;1;0;['HPF']
102910;2630.0;2923.0;747.0;1;0;['HPF']
102913;2479.0;2959.0;747.0;1;0;['HPF']
102920;490.0;3091.0;747.0;1;0;['HPF']
102926;2311.0;3162.0;747.0;1;0;['CA1sp']
103082;1414.0;2454.0;748.0;1;0;['HPF']
103106;2291.0;2780.0;748.0;1;0;['HPF']
103113;803.0;2872.0;748.0;1;0;['HPF']
103118;855.0;3029.0;748.0;1;0;['CA1sp']
103120;2535.0;3049.0;748.0;1;0;['HPF']
103271;1423.0;2527.0;749.0;1;0;['CA1sp']
103272;1325.0;2542.0;749.0;1;0;['HPF']
103275;1687.0;2593.0;749.0;1;0;['CA1sp']
103276;1814.0;2616.0;749.0;1;0;['CA1sp']
103277;1704.0;2619.0;749.0;1;0;['CA1sp']
